,index,0,Source,Name,P-value,P-adjust,VIP_scaled
2068,R-HSA-1489509,1.2235003524695383,Transcriptomics,DAG and IP3 signaling,0.4428,0.8777425373134329,-0.20025781848850813
2069,R-HSA-6811555,1.2229065888515194,Transcriptomics,PI5P Regulates TP53 Acetylation,0.5402,0.8777425373134329,-0.2017988716015564
2070,R-HSA-9711097,1.422849634312436,Proteomics,Cellular response to starvation,0.5497,0.8777425373134329,-0.20237102686052347
2071,R-HSA-9633012,1.422849634312436,Proteomics,Response of EIF2AK4 (GCN2) to amino acid deficiency,0.5497,0.8777425373134329,-0.20237102686052347
2072,R-HSA-174143,1.4216072949582408,Proteomics,APC/C-mediated degradation of cell cycle proteins,0.6801,0.8786055923473142,-0.20508142560326412
2073,R-HSA-453276,1.4216072949582408,Proteomics,Regulation of mitotic cell cycle,0.6801,0.8786055923473142,-0.20508142560326412
2074,R-HSA-167826,1.2209057767315603,Transcriptomics,The fatty acid cycling model,0.7143,0.8854020979020979,-0.20699177607147892
2075,R-HSA-167827,1.2209057767315603,Transcriptomics,The proton buffering model,0.7143,0.8854020979020979,-0.20699177607147892
2076,R-HSA-166187,1.2209057767315603,Transcriptomics,Mitochondrial Uncoupling,0.7143,0.8854020979020979,-0.20699177607147892
2077,R-HSA-9027283,1.2202741703407547,Transcriptomics,Erythropoietin activates STAT5,0.4492,0.8777425373134329,-0.20863104625448503
2078,R-HSA-438066,1.2195457258342248,Transcriptomics,"Unblocking of NMDA receptors, glutamate binding and activation",0.4002,0.8777425373134329,-0.2105216499230228
2079,R-HSA-500792,3.175514804483776,Metabolomics,GPCR ligand binding,0.5186,0.8777425373134329,-0.21057580755704608
2080,R-HSA-73927,3.1699558860799604,Metabolomics,Depurination,0.7232,0.8854020979020979,-0.2132613729866755
2081,R-HSA-9734207,3.1699558860799604,Metabolomics,Nucleotide salvage defects,0.7232,0.8854020979020979,-0.2132613729866755
2082,R-HSA-110331,3.1699558860799604,Metabolomics,Cleavage of the damaged purine,0.7232,0.8854020979020979,-0.2132613729866755
2083,R-HSA-438064,1.2180800315852762,Transcriptomics,Post NMDA receptor activation events,0.5588,0.8777425373134329,-0.2143257103547742
2084,R-HSA-449836,1.2177102464493441,Transcriptomics,Other interleukin signaling,0.53,0.8777425373134329,-0.21528545008552516
2085,R-HSA-5250924,1.2171242462336482,Transcriptomics,B-WICH complex positively regulates rRNA expression,0.6516,0.8777425373134329,-0.21680635407701287
2086,R-HSA-198693,1.2169947296656245,Transcriptomics,AKT phosphorylates targets in the nucleus,0.6468,0.8777425373134329,-0.2171425011636435
2087,R-HSA-3371511,1.414818135286204,Proteomics,HSF1 activation,0.6138,0.8777425373134329,-0.21989326407333773
2088,R-HSA-5633008,1.2158632836823777,Transcriptomics,TP53 Regulates Transcription of Cell Death Genes,0.3905,0.8777425373134329,-0.22007905419891713
2089,R-HSA-8869496,1.2154740238052413,Transcriptomics,TFAP2A acts as a transcriptional repressor during retinoic acid induced cell differentiation,0.4028,0.8777425373134329,-0.221089338640809
2090,R-HSA-6783783,1.4140508339023774,Proteomics,Interleukin-10 signaling,0.3846,0.8777425373134329,-0.2215672774570431
2091,R-HSA-8952158,1.2147279939629463,Transcriptomics,RUNX3 regulates BCL2L11 (BIM) transcription,0.7038,0.8854020979020979,-0.2230255832607329
2092,R-HSA-5250913,1.2146531928724518,Transcriptomics,Positive epigenetic regulation of rRNA expression,0.6715,0.8777425373134329,-0.22321972188739816
2093,R-HSA-69205,1.2144699733856212,Transcriptomics,G1/S-Specific Transcription,0.2958,0.8777425373134329,-0.22369524944075916
2094,R-HSA-69278,1.214419052370544,Transcriptomics,"Cell Cycle, Mitotic",0.5031,0.8777425373134329,-0.22382740975914667
2095,R-HSA-5619115,1.4120341571708683,Proteomics,Disorders of transmembrane transporters,0.7076,0.8854020979020979,-0.225967039936706
2096,R-HSA-597592,3.1409260442026317,Metabolomics,Post-translational protein modification,0.6801,0.8786055923473142,-0.22728596088489803
2097,R-HSA-2022923,1.2124916609214629,Transcriptomics,Dermatan sulfate biosynthesis,0.5757,0.8777425373134329,-0.22882975834119584
2098,R-HSA-9022707,1.212215907076663,Transcriptomics,MECP2 regulates transcription factors,0.5856,0.8777425373134329,-0.2295454494143233
2099,R-HSA-425986,1.212015818511609,Transcriptomics,Sodium/Proton exchangers,0.4756,0.8777425373134329,-0.23006475894543021
2100,R-HSA-9603381,1.4101543658573548,Proteomics,Activated NTRK3 signals through PI3K,0.6791,0.8786055923473142,-0.23006816093521348
2101,R-HSA-9669938,1.4100832918711834,Proteomics,Signaling by KIT in disease,0.7768,0.9003598298985933,-0.23022322230561107
2102,R-HSA-9670439,1.4100832918711834,Proteomics,"Signaling by phosphorylated juxtamembrane, extracellular and kinase domain KIT mutants",0.7768,0.9003598298985933,-0.23022322230561107
2103,R-HSA-70263,1.211857214947623,Transcriptomics,Gluconeogenesis,0.4539,0.8777425373134329,-0.23047639837331685
2104,R-HSA-9013418,1.4098116670877796,Proteomics,RHOBTB2 GTPase cycle,0.5913,0.8777425373134329,-0.2308158232474945
2105,R-HSA-9749641,3.132453941465922,Metabolomics,Aspirin ADME,0.5372,0.8777425373134329,-0.2313789128897985
2106,R-HSA-73772,1.2110825593567316,Transcriptomics,RNA Polymerase I Promoter Escape,0.6628,0.8777425373134329,-0.23248693821384556
2107,R-HSA-512988,1.2110478062502603,Transcriptomics,"Interleukin-3, Interleukin-5 and GM-CSF signaling",0.2917,0.8777425373134329,-0.23257713636895375
2108,R-HSA-68886,1.2109959671470483,Transcriptomics,M Phase,0.5336,0.8777425373134329,-0.23271167949176935
2109,R-HSA-912526,1.2108346016762912,Transcriptomics,Interleukin receptor SHC signaling,0.3582,0.8777425373134329,-0.2331304871679257
2110,R-HSA-8963889,1.2106297080028836,Transcriptomics,Assembly of active LPL and LIPC lipase complexes,0.4818,0.8777425373134329,-0.23366226786931354
2111,R-HSA-3000480,1.2097253583323129,Transcriptomics,Scavenging by Class A Receptors,0.7042,0.8854020979020979,-0.23600941550993051
2112,R-HSA-9013422,1.2095192519654465,Transcriptomics,RHOBTB1 GTPase cycle,0.371,0.8777425373134329,-0.23654434363391733
2113,R-HSA-9735804,1.2094035433222796,Transcriptomics,Diseases of nucleotide metabolism,0.5622,0.8777425373134329,-0.23684465365519128
2114,R-HSA-2173788,1.2093352946570923,Transcriptomics,Downregulation of TGF-beta receptor signaling,0.737,0.8897836538461539,-0.23702178612804162
2115,R-HSA-8863795,1.2092212697556683,Transcriptomics,Downregulation of ERBB2 signaling,0.3447,0.8777425373134329,-0.23731772616877828
2116,R-HSA-9645723,1.4061286193717837,Proteomics,Diseases of programmed cell death,0.45,0.8777425373134329,-0.23885108983160452
2117,R-HSA-2559580,1.2083288841765294,Transcriptomics,Oxidative Stress Induced Senescence,0.6364,0.8777425373134329,-0.23963382222626312
2118,R-HSA-5579029,1.2076516550138603,Transcriptomics,Metabolic disorders of biological oxidation enzymes,0.4067,0.8777425373134329,-0.2413915016759749
2119,R-HSA-8878171,1.4047883710920757,Proteomics,Transcriptional regulation by RUNX1,0.6955,0.8845385174418605,-0.24177509545053166
2120,R-HSA-1500620,1.207415640329571,Transcriptomics,Meiosis,0.657,0.8777425373134329,-0.24200405379757942
2121,R-HSA-74752,1.2071037553728958,Transcriptomics,Signaling by Insulin receptor,0.3461,0.8777425373134329,-0.24281351949876354
2122,R-HSA-264870,1.4042263867220723,Proteomics,Caspase-mediated cleavage of cytoskeletal proteins,0.4136,0.8777425373134329,-0.24300117085799045
2123,R-HSA-110331,1.2063777942540985,Transcriptomics,Cleavage of the damaged purine,0.6652,0.8777425373134329,-0.24469767778688387
2124,R-HSA-73927,1.2063777942540985,Transcriptomics,Depurination,0.6652,0.8777425373134329,-0.24469767778688387
2125,R-HSA-110330,1.2063777942540985,Transcriptomics,Recognition and association of DNA glycosylase with site containing an affected purine,0.6652,0.8777425373134329,-0.24469767778688387
2126,R-HSA-8875656,1.2063588000251049,Transcriptomics,MET receptor recycling,0.4837,0.8777425373134329,-0.24474697537742718
2127,R-HSA-9696273,1.2063481287940423,Transcriptomics,RND1 GTPase cycle,0.5643,0.8777425373134329,-0.24477467147289345
2128,R-HSA-6785807,1.4028356766783292,Proteomics,Interleukin-4 and Interleukin-13 signaling,0.4839,0.8777425373134329,-0.246035268378406
2129,R-HSA-6806942,1.4026096418046434,Proteomics,MET Receptor Activation,0.3691,0.8777425373134329,-0.24652840629228168
2130,R-HSA-5696399,1.2054723581720317,Transcriptomics,Global Genome Nucleotide Excision Repair (GG-NER),0.3657,0.8777425373134329,-0.24704764509810256
2131,R-HSA-556833,1.4020941577762827,Proteomics,Metabolism of lipids,0.6059,0.8777425373134329,-0.24765303239194916
2132,R-HSA-3000497,1.2043157965397622,Transcriptomics,Scavenging by Class H Receptors,0.4418,0.8777425373134329,-0.25004938324734777
2133,R-HSA-3899300,1.4006829866512698,Proteomics,SUMOylation of transcription cofactors,0.6661,0.8777425373134329,-0.25073176963883026
2134,R-HSA-3371599,1.2037455175840988,Transcriptomics,Defective HLCS causes multiple carboxylase deficiency,0.6815,0.8786055923473142,-0.2515294843065256
2135,R-HSA-3323169,1.2037455175840988,Transcriptomics,Defects in biotin (Btn) metabolism,0.6815,0.8786055923473142,-0.2515294843065256
2136,R-HSA-9648895,1.203734983026834,Transcriptomics,Response of EIF2AK1 (HRI) to heme deficiency,0.4406,0.8777425373134329,-0.2515568256790428
2137,R-HSA-8949664,1.2030744258255843,Transcriptomics,Processing of SMDT1,0.4914,0.8777425373134329,-0.253271234747636
2138,R-HSA-5683826,1.2024299730147592,Transcriptomics,Surfactant metabolism,0.3533,0.8777425373134329,-0.2549438465079329
2139,R-HSA-9614399,1.2018555999336389,Transcriptomics,Regulation of localization of FOXO transcription factors,0.6617,0.8777425373134329,-0.25643457345355625
2140,R-HSA-2980736,3.077306249356995,Metabolomics,Peptide hormone metabolism,0.5496,0.8777425373134329,-0.2580212783092869
2141,R-HSA-2032785,1.2007804403788538,Transcriptomics,YAP1- and WWTR1 (TAZ)-stimulated gene expression,0.5507,0.8777425373134329,-0.2592250407854103
2142,R-HSA-3295583,1.1993954801436126,Transcriptomics,TRP channels,0.4788,0.8777425373134329,-0.2628195642913934
2143,R-HSA-1250196,1.395086661613407,Proteomics,SHC1 events in ERBB2 signaling,0.6322,0.8777425373134329,-0.2629412132947611
2144,R-HSA-5334118,1.1991658154116025,Transcriptomics,DNA methylation,0.638,0.8777425373134329,-0.2634156357573456
2145,R-HSA-9673767,1.198721851246407,Transcriptomics,"Signaling by PDGFRA transmembrane, juxtamembrane and kinase domain mutants",0.3265,0.8777425373134329,-0.2645678996180703
2146,R-HSA-9673770,1.198721851246407,Transcriptomics,Signaling by PDGFRA extracellular domain mutants,0.3265,0.8777425373134329,-0.2645678996180703
2147,R-HSA-69563,1.3942199596476135,Proteomics,p53-Dependent G1 DNA Damage Response,0.6781,0.8786055923473142,-0.26483208788589846
2148,R-HSA-69580,1.3942199596476135,Proteomics,p53-Dependent G1/S DNA damage checkpoint,0.6781,0.8786055923473142,-0.26483208788589846
2149,R-HSA-399956,1.3937206819356405,Proteomics,CRMPs in Sema3A signaling,0.3861,0.8777425373134329,-0.26592135683503093
2150,R-HSA-1839117,1.198108425288156,Transcriptomics,Signaling by cytosolic FGFR1 fusion mutants,0.4473,0.8777425373134329,-0.2661599843364665
2151,R-HSA-5655302,1.198108425288156,Transcriptomics,Signaling by FGFR1 in disease,0.4473,0.8777425373134329,-0.2661599843364665
2152,R-HSA-1839124,1.198108425288156,Transcriptomics,FGFR1 mutant receptor activation,0.4473,0.8777425373134329,-0.2661599843364665
2153,R-HSA-196071,1.3929088143772146,Proteomics,Metabolism of steroid hormones,0.2846,0.8777425373134329,-0.2676925997745698
2154,R-HSA-74158,1.1973689826151992,Transcriptomics,RNA Polymerase III Transcription,0.5458,0.8777425373134329,-0.26807913262797484
2155,R-HSA-749476,1.1973689826151992,Transcriptomics,RNA Polymerase III Abortive And Retractive Initiation,0.5458,0.8777425373134329,-0.26807913262797484
2156,R-HSA-3595177,1.197181866283303,Transcriptomics,Defective CHSY1 causes TPBS,0.3855,0.8777425373134329,-0.2685647740465802
2157,R-HSA-5365859,1.196786401421755,Transcriptomics,RA biosynthesis pathway,0.4458,0.8777425373134329,-0.26959116289476004
2158,R-HSA-1474244,1.1961288512447195,Transcriptomics,Extracellular matrix organization,0.4657,0.8777425373134329,-0.271297767537677
2159,R-HSA-9013408,1.3911057328060996,Proteomics,RHOG GTPase cycle,0.7855,0.9003598298985933,-0.27162636393241124
2160,R-HSA-70635,3.0482675277026927,Metabolomics,Urea cycle,0.566,0.8777425373134329,-0.272050156110748
2161,R-HSA-427389,1.1954275348489647,Transcriptomics,ERCC6 (CSB) and EHMT2 (G9a) positively regulate rRNA expression,0.661,0.8777425373134329,-0.2731179629523366
2162,R-HSA-9012999,1.1953934001633593,Transcriptomics,RHO GTPase cycle,0.38,0.8777425373134329,-0.27320655605895144
2163,R-HSA-9670095,1.1950468567321557,Transcriptomics,Inhibition of DNA recombination at telomere,0.6772,0.8786055923473142,-0.2741059743076554
2164,R-HSA-917977,1.1948832921061892,Transcriptomics,Transferrin endocytosis and recycling,0.5445,0.8777425373134329,-0.2745304896676085
2165,R-HSA-9645135,1.1941867995367015,Transcriptomics,STAT5 Activation,0.4817,0.8777425373134329,-0.2763381653315456
2166,R-HSA-381119,1.1940539407177155,Transcriptomics,Unfolded Protein Response (UPR),0.3356,0.8777425373134329,-0.2766829868908007
2167,R-HSA-9735871,1.19401066200816,Transcriptomics,SARS-CoV-1 targets host intracellular signalling and regulatory pathways,0.6561,0.8777425373134329,-0.2767953123820655
2168,R-HSA-9013425,1.1938831569593744,Transcriptomics,RHOT1 GTPase cycle,0.6951,0.8845385174418605,-0.27712623877498954
2169,R-HSA-8941855,1.1934536408197318,Transcriptomics,RUNX3 regulates CDKN1A transcription,0.7537,0.8946156451066711,-0.2782410042540689
2170,R-HSA-9013700,1.387643288578577,Proteomics,NOTCH4 Activation and Transmission of Signal to the Nucleus,0.7039,0.8854020979020979,-0.27918034219881394
2171,R-HSA-2142753,1.3876192131950644,Proteomics,Arachidonic acid metabolism,0.5607,0.8777425373134329,-0.27923286721058554
2172,R-HSA-8978868,1.3876192131950644,Proteomics,Fatty acid metabolism,0.5607,0.8777425373134329,-0.27923286721058554
2173,R-HSA-167246,1.1929887300560622,Transcriptomics,Tat-mediated elongation of the HIV-1 transcript,0.3585,0.8777425373134329,-0.2794476328818605
2174,R-HSA-167169,1.1929887300560622,Transcriptomics,HIV Transcription Elongation,0.3585,0.8777425373134329,-0.2794476328818605
2175,R-HSA-167200,1.1929887300560622,Transcriptomics,Formation of HIV-1 elongation complex containing HIV-1 Tat,0.3585,0.8777425373134329,-0.2794476328818605
2176,R-HSA-167152,1.1929887300560622,Transcriptomics,Formation of HIV elongation complex in the absence of HIV Tat,0.3585,0.8777425373134329,-0.2794476328818605
2177,R-HSA-5625900,1.1928481841567218,Transcriptomics,RHO GTPases activate CIT,0.4014,0.8777425373134329,-0.27981240547676517
2178,R-HSA-9615933,1.1928476392996197,Transcriptomics,Postmitotic nuclear pore complex (NPC) reformation,0.4045,0.8777425373134329,-0.2798138195979876
2179,R-HSA-983705,1.19275887150584,Transcriptomics,Signaling by the B Cell Receptor (BCR),0.3397,0.8777425373134329,-0.28004420738328023
2180,R-HSA-5621480,1.3872356138863087,Proteomics,Dectin-2 family,0.7256,0.8861130495464062,-0.28006976180034227
2181,R-HSA-9696273,1.3852827120111468,Proteomics,RND1 GTPase cycle,0.6603,0.8777425373134329,-0.28433038734461125
2182,R-HSA-9013424,1.1910630179098753,Transcriptomics,RHOV GTPase cycle,0.4545,0.8777425373134329,-0.2844456230039527
2183,R-HSA-9027284,1.1907153323960573,Transcriptomics,Erythropoietin activates RAS,0.4578,0.8777425373134329,-0.28534800541198707
2184,R-HSA-5619102,1.1904880376897122,Transcriptomics,SLC transporter disorders,0.5525,0.8777425373134329,-0.2859379257172446
2185,R-HSA-9018519,1.190475436715043,Transcriptomics,Estrogen-dependent gene expression,0.6987,0.8854020979020979,-0.28597063026607883
2186,R-HSA-9671555,1.1902275760760177,Transcriptomics,Signaling by PDGFR in disease,0.402,0.8777425373134329,-0.2866139273590305
2187,R-HSA-5654736,1.1901885567971595,Transcriptomics,Signaling by FGFR1,0.3097,0.8777425373134329,-0.28671519793090205
2188,R-HSA-417957,1.1900585351900486,Transcriptomics,P2Y receptors,0.3191,0.8777425373134329,-0.2870526557951451
2189,R-HSA-451927,1.3834166432525343,Proteomics,Interleukin-2 family signaling,0.7686,0.9001672240802675,-0.28840156998897626
2190,R-HSA-73728,1.1887636259308814,Transcriptomics,RNA Polymerase I Promoter Opening,0.6385,0.8777425373134329,-0.2904134611466296
2191,R-HSA-6804756,1.1885748722166558,Transcriptomics,Regulation of TP53 Activity through Phosphorylation,0.3419,0.8777425373134329,-0.29090335222462665
2192,R-HSA-72312,1.3821164151546543,Proteomics,rRNA processing,0.5128,0.8777425373134329,-0.29123826399683295
2193,R-HSA-912446,1.188073372139908,Transcriptomics,Meiotic recombination,0.6707,0.8777425373134329,-0.29220494469512
2194,R-HSA-400253,1.1878480334771213,Transcriptomics,Circadian Clock,0.3604,0.8777425373134329,-0.2927897882881581
2195,R-HSA-2871796,1.1873722758510223,Transcriptomics,FCERI mediated MAPK activation,0.3709,0.8777425373134329,-0.29402456884477507
2196,R-HSA-389948,1.380664182933406,Proteomics,PD-1 signaling,0.7849,0.9003598298985933,-0.2944065838068326
2197,R-HSA-977225,1.1871072120183306,Transcriptomics,Amyloid fiber formation,0.5522,0.8777425373134329,-0.29471251507814156
2198,R-HSA-5336415,1.3801118979735352,Proteomics,Uptake and function of diphtheria toxin,0.6311,0.8777425373134329,-0.2956114981129068
2199,R-HSA-1280215,1.186613178701475,Transcriptomics,Cytokine Signaling in Immune system,0.3795,0.8777425373134329,-0.2959947283323486
2200,R-HSA-212165,1.1864072477373078,Transcriptomics,Epigenetic regulation of gene expression,0.7227,0.8854020979020979,-0.29652920121646015
2201,R-HSA-5693532,1.186341539133191,Transcriptomics,DNA Double-Strand Break Repair,0.6511,0.8777425373134329,-0.2966997412190052
2202,R-HSA-448424,1.185556308849819,Transcriptomics,Interleukin-17 signaling,0.5442,0.8777425373134329,-0.29873772659892395
2203,R-HSA-5603037,1.1855373949861503,Transcriptomics,IRAK4 deficiency (TLR5),0.3908,0.8777425373134329,-0.298786815609436
2204,R-HSA-74160,1.1852308581995055,Transcriptomics,Gene expression (Transcription),0.4188,0.8777425373134329,-0.29958240067896075
2205,R-HSA-2029485,1.1845292424487273,Transcriptomics,Role of phospholipids in phagocytosis,0.3751,0.8777425373134329,-0.30140337303915354
2206,R-HSA-8853659,1.18442360406551,Transcriptomics,RET signaling,0.4346,0.8777425373134329,-0.3016775467243945
2207,R-HSA-73857,1.1832829441900632,Transcriptomics,RNA Polymerase II Transcription,0.407,0.8777425373134329,-0.3046380134802589
2208,R-HSA-5654733,1.1832564302525006,Transcriptomics,Negative regulation of FGFR4 signaling,0.3251,0.8777425373134329,-0.3047068277099962
2209,R-HSA-5654732,1.1832564302525006,Transcriptomics,Negative regulation of FGFR3 signaling,0.3251,0.8777425373134329,-0.3047068277099962
2210,R-HSA-5654726,1.1832564302525006,Transcriptomics,Negative regulation of FGFR1 signaling,0.3251,0.8777425373134329,-0.3047068277099962
2211,R-HSA-1295596,1.1832564302525006,Transcriptomics,Spry regulation of FGF signaling,0.3251,0.8777425373134329,-0.3047068277099962
2212,R-HSA-5654727,1.1832564302525006,Transcriptomics,Negative regulation of FGFR2 signaling,0.3251,0.8777425373134329,-0.3047068277099962
2213,R-HSA-2428933,1.1830615561588376,Transcriptomics,SHC-related events triggered by IGF1R,0.3579,0.8777425373134329,-0.3052126036106717
2214,R-HSA-6787450,1.1825493320931568,Transcriptomics,tRNA modification in the mitochondrion,0.3384,0.8777425373134329,-0.3065420291043207
2215,R-HSA-174178,1.3746704084168806,Proteomics,APC/C:Cdh1 mediated degradation of Cdc20 and other APC/C:Cdh1 targeted proteins in late mitosis/early G1,0.6951,0.8845385174418605,-0.30748313882298295
2216,R-HSA-9748787,1.1821664067190225,Transcriptomics,Azathioprine ADME,0.3481,0.8777425373134329,-0.3075358729875882
2217,R-HSA-2029481,1.1821525258807415,Transcriptomics,FCGR activation,0.3761,0.8777425373134329,-0.30757189929232553
2218,R-HSA-9037628,1.1813311042686847,Transcriptomics,Rhesus blood group biosynthesis,0.6077,0.8777425373134329,-0.3097038155869089
2219,R-HSA-8852135,1.1812701730352029,Transcriptomics,Protein ubiquitination,0.4915,0.8777425373134329,-0.30986195640960257
2220,R-HSA-445717,2.9688475626281075,Metabolomics,Aquaporin-mediated transport,0.5535,0.8777425373134329,-0.31041868342719026
2221,R-HSA-432047,2.9688475626281075,Metabolomics,Passive transport by Aquaporins,0.5535,0.8777425373134329,-0.31041868342719026
2222,R-HSA-112310,1.3727424303284808,Proteomics,Neurotransmitter release cycle,0.4357,0.8777425373134329,-0.3116893884030068
2223,R-HSA-3928663,1.1802738417957643,Transcriptomics,EPHA-mediated growth cone collapse,0.3703,0.8777425373134329,-0.3124478328620651
2224,R-HSA-5693616,1.1802275029808142,Transcriptomics,Presynaptic phase of homologous DNA pairing and strand exchange,0.366,0.8777425373134329,-0.3125681005458145
2225,R-HSA-114604,1.1801597379142417,Transcriptomics,GPVI-mediated activation cascade,0.3733,0.8777425373134329,-0.3127439778876194
2226,R-HSA-1483148,1.1801419937776991,Transcriptomics,Synthesis of PG,0.4831,0.8777425373134329,-0.3127900309902808
2227,R-HSA-975957,1.371683363670573,Proteomics,Nonsense Mediated Decay (NMD) enhanced by the Exon Junction Complex (EJC),0.6527,0.8777425373134329,-0.3139999430259274
2228,R-HSA-927802,1.371683363670573,Proteomics,Nonsense-Mediated Decay (NMD),0.6527,0.8777425373134329,-0.3139999430259274
2229,R-HSA-110314,1.1794533986427047,Transcriptomics,Recognition of DNA damage by PCNA-containing replication complex,0.544,0.8777425373134329,-0.3145772096657841
2230,R-HSA-5693606,1.179309461227503,Transcriptomics,DNA Double Strand Break Response,0.6854,0.8789743589743589,-0.3149507845953508
2231,R-HSA-74749,1.1790520631649275,Transcriptomics,Signal attenuation,0.4467,0.8777425373134329,-0.3156188351016248
2232,R-HSA-9607240,1.1789462936237523,Transcriptomics,FLT3 Signaling,0.3639,0.8777425373134329,-0.3158933491940134
2233,R-HSA-6788467,1.3706901676766032,Proteomics,IL-6-type cytokine receptor ligand interactions,0.4173,0.8777425373134329,-0.31616678831200834
2234,R-HSA-9662834,1.178815315996201,Transcriptomics,CD163 mediating an anti-inflammatory response,0.4406,0.8777425373134329,-0.3162332883121276
2235,R-HSA-418597,1.370436345214149,Proteomics,G alpha (z) signalling events,0.7484,0.8945240532241556,-0.3167205501169387
2236,R-HSA-380270,1.17755361576294,Transcriptomics,Recruitment of mitotic centrosome proteins and complexes,0.4693,0.8777425373134329,-0.3195079030126507
2237,R-HSA-380287,1.1775536157629392,Transcriptomics,Centrosome maturation,0.4693,0.8777425373134329,-0.319507903012653
2238,R-HSA-2485179,1.1774278144817325,Transcriptomics,Activation of the phototransduction cascade,0.3896,0.8777425373134329,-0.31983440745001784
2239,R-HSA-9006934,1.176898424162524,Transcriptomics,Signaling by Receptor Tyrosine Kinases,0.3505,0.8777425373134329,-0.3212083862097066
2240,R-HSA-1643685,1.1761413390226003,Transcriptomics,Disease,0.3594,0.8777425373134329,-0.3231733237308278
2241,R-HSA-212300,1.1760883062778325,Transcriptomics,PRC2 methylates histones and DNA,0.6471,0.8777425373134329,-0.323310964828965
2242,R-HSA-5693565,1.176061918451816,Transcriptomics,Recruitment and ATM-mediated phosphorylation of repair and signaling proteins at DNA double strand breaks,0.6914,0.8829806639912441,-0.3233794517490039
2243,R-HSA-165158,1.1748993038407518,Transcriptomics,Activation of AKT2,0.652,0.8777425373134329,-0.3263968997894105
2244,R-HSA-416700,1.17443267108125,Transcriptomics,Other semaphorin interactions,0.5356,0.8777425373134329,-0.3276079976823394
2245,R-HSA-112412,1.1742535166045414,Transcriptomics,SOS-mediated signalling,0.5206,0.8777425373134329,-0.32807297491514736
2246,R-HSA-450294,1.173560935931508,Transcriptomics,MAP kinase activation,0.6448,0.8777425373134329,-0.32987049764949106
2247,R-HSA-68616,1.1735551822619295,Transcriptomics,Assembly of the ORC complex at the origin of replication,0.6676,0.8777425373134329,-0.3298854307140076
2248,R-HSA-9694614,1.1732075071169916,Transcriptomics,Attachment and Entry,0.4205,0.8777425373134329,-0.33078778621066746
2249,R-HSA-173623,1.1729392098873266,Transcriptomics,Classical antibody-mediated complement activation,0.3666,0.8777425373134329,-0.3314841243971954
2250,R-HSA-166786,1.1729392098873266,Transcriptomics,Creation of C4 and C2 activators,0.3666,0.8777425373134329,-0.3314841243971954
2251,R-HSA-204174,1.1722789384473946,Transcriptomics,Regulation of pyruvate dehydrogenase (PDH) complex,0.6355,0.8777425373134329,-0.3331977918013368
2252,R-HSA-1663150,1.1719320817064547,Transcriptomics,The activation of arylsulfatases,0.4411,0.8777425373134329,-0.3340980232136128
2253,R-HSA-9013407,1.1715702598193052,Transcriptomics,RHOH GTPase cycle,0.4235,0.8777425373134329,-0.33503709514163216
2254,R-HSA-606279,1.1710587916324933,Transcriptomics,Deposition of new CENPA-containing nucleosomes at the centromere,0.7131,0.8854020979020979,-0.336364558828514
2255,R-HSA-774815,1.1710587916324933,Transcriptomics,Nucleosome assembly,0.7131,0.8854020979020979,-0.336364558828514
2256,R-HSA-71406,1.1705115904898111,Transcriptomics,Pyruvate metabolism and Citric Acid (TCA) cycle,0.4583,0.8777425373134329,-0.33778476377001493
2257,R-HSA-5619063,2.910513201351923,Metabolomics,Defective SLC29A3 causes histiocytosis-lymphadenopathy plus syndrome (HLAS),0.5821,0.8777425373134329,-0.33860055850117876
2258,R-HSA-212436,1.1701600214401455,Transcriptomics,Generic Transcription Pathway,0.3989,0.8777425373134329,-0.33869722550057074
2259,R-HSA-75072,1.1699119895674417,Transcriptomics,mRNA Editing,0.527,0.8777425373134329,-0.3393409670131288
2260,R-HSA-2219528,1.1695853905191855,Transcriptomics,PI3K/AKT Signaling in Cancer,0.4467,0.8777425373134329,-0.340188621643288
2261,R-HSA-6803204,1.1694289712223673,Transcriptomics,TP53 Regulates Transcription of Genes Involved in Cytochrome C Release,0.6162,0.8777425373134329,-0.3405945920277767
2262,R-HSA-2559582,1.1693466507247618,Transcriptomics,Senescence-Associated Secretory Phenotype (SASP),0.6444,0.8777425373134329,-0.34080824651123237
2263,R-HSA-69186,1.1692114859937621,Transcriptomics,Lagging Strand Synthesis,0.3452,0.8777425373134329,-0.3411590528307176
2264,R-HSA-75067,1.1688200347880755,Transcriptomics,Processing of Capped Intronless Pre-mRNA,0.6419,0.8777425373134329,-0.3421750246431076
2265,R-HSA-9013405,1.1687688970390293,Transcriptomics,RHOD GTPase cycle,0.5129,0.8777425373134329,-0.3423077474724801
2266,R-HSA-6783310,1.1687480687238632,Transcriptomics,Fanconi Anemia Pathway,0.3925,0.8777425373134329,-0.3423618052472448
2267,R-HSA-4419969,1.3583556234031433,Proteomics,Depolymerisation of the Nuclear Lamina,0.7187,0.8854020979020979,-0.3430769342219583
2268,R-HSA-9020558,1.167741251723399,Transcriptomics,Interleukin-2 signaling,0.4831,0.8777425373134329,-0.3449748964265464
2269,R-HSA-73929,1.1674558038062661,Transcriptomics,"Base-Excision Repair, AP Site Formation",0.6967,0.8850998185117968,-0.3457157474789877
2270,R-HSA-532668,1.1674236396929067,Transcriptomics,N-glycan trimming in the ER and Calnexin/Calreticulin cycle,0.6823,0.8786055923473142,-0.3457992261656514
